,t0,T1,K1,C1,T2,K2,C2,S0,Adj_S0
182,2018-01-16,2018-01-19,1342.5000000000002,3.4066840812263837,2018-04-20,1580.0000000000002,7.223020713599389,65.24299621582031,1304.8599243164062
183,2018-01-16,2018-01-19,1344.9999999999998,3.165,2018-04-20,1600.0,6.65,65.24299621582031,1304.8599243164062
184,2018-01-16,2018-01-19,1350.0,2.5964416650969797,2018-04-20,1620.0,5.889550022776733,65.24299621582031,1304.8599243164062
185,2018-01-16,2018-01-19,1355.0,2.285,2018-04-20,1640.0,4.559237829817853,65.24299621582031,1304.8599243164062
186,2018-01-16,2018-01-19,1360.0,1.8859214313926258,2018-04-20,1660.0,4.125,65.24299621582031,1304.8599243164062
187,2018-01-16,2018-01-19,1364.9999999999998,1.5901834683923095,2018-04-20,1680.0,3.6704832296631364,65.24299621582031,1304.8599243164062
188,2018-01-16,2018-01-19,1370.0,1.2999999999999998,2018-04-20,1700.0,3.1100000000000003,65.24299621582031,1304.8599243164062
189,2018-01-16,2018-01-19,1400.0,0.7250000000000001,2018-04-20,1800.0,1.755,65.24299621582031,1304.8599243164062
190,2018-01-17,2018-01-19,1300.0,8.675,2018-04-20,1360.0,47.05,64.75,1295.0
191,2018-01-17,2018-01-19,1302.5,7.625000000000001,2018-04-20,1380.0,39.26375964757737,64.75,1295.0
192,2018-01-17,2018-01-19,1305.0,6.722811066682208,2018-04-20,1399.9999999999998,38.30914216921269,64.75,1295.0
193,2018-01-17,2018-01-19,1307.5,5.825,2018-04-20,1420.0,28.825000000000003,64.75,1295.0
194,2018-01-17,2018-01-19,1309.9999999999998,5.1,2018-04-20,1440.0,24.275,64.75,1295.0
195,2018-01-17,2018-01-19,1312.4999999999998,4.510656594812215,2018-04-20,1459.9999999999998,17.849496993911657,64.75,1295.0
196,2018-01-17,2018-01-19,1315.0000000000002,3.85306550936701,2018-04-20,1480.0,17.075,64.75,1295.0
197,2018-01-17,2018-01-19,1317.5,3.3,2018-04-20,1500.0,15.442857579798636,64.75,1295.0
198,2018-01-17,2018-01-19,1320.0,2.8091060113220654,2018-04-20,1520.0,11.342568555998104,64.75,1295.0
199,2018-01-17,2018-01-19,1322.4999999999998,2.440320147095388,2018-04-20,1540.0,10.1,64.75,1295.0
200,2018-01-17,2018-01-19,1325.0,2.1550000000000002,2018-04-20,1560.0,8.524999999999999,64.75,1295.0
201,2018-01-17,2018-01-19,1329.9999999999998,1.625,2018-04-20,1580.0,7.129113549823597,64.75,1295.0
202,2018-01-17,2018-01-19,1335.0,1.2570071208809974,2018-04-20,1600.0,7.164678285586796,64.75,1295.0
203,2018-01-17,2018-01-19,1337.5,1.085,2018-04-20,1620.0,5.199999999999999,64.75,1295.0
204,2018-01-17,2018-01-19,1340.0,0.9750000000000001,2018-04-20,1640.0,4.4,64.75,1295.0
205,2018-01-17,2018-01-19,1345.0,0.7949999999999998,2018-04-20,1660.0,3.775628362698961,64.75,1295.0
206,2018-01-17,2018-01-19,1350.0,0.635,2018-04-20,1680.0,3.29,64.75,1295.0
207,2018-01-17,2018-01-19,1354.9999999999998,0.53,2018-04-20,1699.9999999999998,2.8449999999999998,64.75,1295.0
208,2018-01-17,2018-01-19,1370.0,0.365,2018-04-20,1800.0,1.58,64.75,1295.0
209,2018-01-18,2018-01-19,1295.0,4.525,2018-04-20,1360.0000000000002,44.650000000000006,64.66600036621094,1293.3200073242188
210,2018-01-18,2018-01-19,1297.5,3.6677574324526017,2018-04-20,1380.0,35.954649536274204,64.66600036621094,1293.3200073242188
211,2018-01-18,2018-01-19,1299.9999999999998,2.8499999999999996,2018-04-20,1399.9999999999998,33.35326279156858,64.66600036621094,1293.3200073242188
212,2018-01-18,2018-01-19,1302.5,2.175,2018-04-20,1420.0,27.225,64.66600036621094,1293.3200073242188
213,2018-01-18,2018-01-19,1305.0,1.675,2018-04-20,1440.0,20.929891578748105,64.66600036621094,1293.3200073242188
214,2018-01-18,2018-01-19,1307.4999999999998,1.225,2018-04-20,1459.9999999999998,20.58204550948273,64.66600036621094,1293.3200073242188
215,2018-01-18,2018-01-19,1310.0,0.9650000000000001,2018-04-20,1480.0,16.15,64.66600036621094,1293.3200073242188
216,2018-01-18,2018-01-19,1312.5,0.7462916743667665,2018-04-20,1499.9999999999998,13.5,64.66600036621094,1293.3200073242188
217,2018-01-18,2018-01-19,1315.0,0.54,2018-04-20,1520.0,10.432430855846665,64.66600036621094,1293.3200073242188
218,2018-01-18,2018-01-19,1317.5,0.405,2018-04-20,1540.0000000000002,10.43636179394177,64.66600036621094,1293.3200073242188
219,2018-01-18,2018-01-19,1319.9999999999998,0.315,2018-04-20,1560.0,7.925,64.66600036621094,1293.3200073242188
